Method,BM25_Weight,Semantic_Weight,Question,Precision@5,MRR,Hit@5,nDCG,Avg_Similarity
Semantic,0.5,0.5,What is the maximum number of cars allowed on the Formula One grid?,0.0,0.0,0,0.9108983772237984,0.43990174
Semantic,0.7,0.30000000000000004,What is the maximum number of cars allowed on the Formula One grid?,0.0,0.0,0,0.8970507751374783,0.43135905
Topic,0.3,0.7,What is the maximum number of cars allowed on the Formula One grid?,0.2,0.2,1,0.842205410443111,0.49097833
Topic,0.5,0.5,What is the maximum number of cars allowed on the Formula One grid?,0.0,0.0,0,0.9145665373525914,0.4194683
Topic,0.7,0.30000000000000004,What is the maximum number of cars allowed on the Formula One grid?,0.0,0.0,0,0.9447971363903704,0.38147202
SW_50,0.3,0.7,What is the 107% rule in Formula One qualifying?,0.4,0.5,1,0.8857634025021103,0.5342698
SW_50,0.5,0.5,What is the 107% rule in Formula One qualifying?,0.4,1.0,1,0.988967260144486,0.5342698
SW_50,0.7,0.30000000000000004,What is the 107% rule in Formula One qualifying?,0.4,1.0,1,0.9777150130182829,0.53146046
SW_20,0.3,0.7,What is the 107% rule in Formula One qualifying?,0.2,0.5,1,0.9022435234775799,0.4740018
SW_20,0.5,0.5,What is the 107% rule in Formula One qualifying?,0.2,1.0,1,0.9941101050984743,0.437707
SW_20,0.7,0.30000000000000004,What is the 107% rule in Formula One qualifying?,0.2,1.0,1,0.9988592290255257,0.437707
SW_0,0.3,0.7,What is the 107% rule in Formula One qualifying?,0.2,0.5,1,0.9021956360425699,0.42064777
SW_0,0.5,0.5,What is the 107% rule in Formula One qualifying?,0.2,1.0,1,0.9957102977542309,0.41121516
SW_0,0.7,0.30000000000000004,What is the 107% rule in Formula One qualifying?,0.2,1.0,1,0.9920954186012199,0.41121522
Semantic,0.3,0.7,What is the 107% rule in Formula One qualifying?,0.0,0.0,0,0.8795542182560797,0.31379905
Semantic,0.5,0.5,What is the 107% rule in Formula One qualifying?,0.0,0.0,0,0.9347052138800921,0.23675558
Semantic,0.7,0.30000000000000004,What is the 107% rule in Formula One qualifying?,0.0,0.0,0,0.9347052138800921,0.23675558
Topic,0.3,0.7,What is the 107% rule in Formula One qualifying?,0.0,0.0,0,0.8995713737986909,0.26984736
Topic,0.5,0.5,What is the 107% rule in Formula One qualifying?,0.0,0.0,0,0.9271457539584596,0.24627385
Topic,0.7,0.30000000000000004,What is the 107% rule in Formula One qualifying?,0.0,0.0,0,0.9271457539584596,0.24627385
SW_50,0.3,0.7,What is the typical race distance for a Formula One Grand Prix?,0.2,0.5,1,0.955769523636308,0.48015085
SW_50,0.5,0.5,What is the typical race distance for a Formula One Grand Prix?,0.2,0.5,1,0.9481750233579661,0.4023129
SW_50,0.7,0.30000000000000004,What is the typical race distance for a Formula One Grand Prix?,0.2,0.3333333333333333,1,0.9216554844623528,0.4023129
SW_20,0.3,0.7,What is the typical race distance for a Formula One Grand Prix?,0.2,0.5,1,0.9269269491042988,0.47452536
SW_20,0.5,0.5,What is the typical race distance for a Formula One Grand Prix?,0.2,0.5,1,0.9269269491042988,0.47452536
SW_20,0.7,0.30000000000000004,What is the typical race distance for a Formula One Grand Prix?,0.2,0.2,1,0.851343367426895,0.41192603
SW_0,0.3,0.7,What is the typical race distance for a Formula One Grand Prix?,0.2,1.0,1,0.9629731895355937,0.48320112
SW_0,0.5,0.5,What is the typical race distance for a Formula One Grand Prix?,0.2,1.0,1,0.9927291058465167,0.38802794
SW_0,0.7,0.30000000000000004,What is the typical race distance for a Formula One Grand Prix?,0.2,0.5,1,0.9040946741027239,0.3880279
Semantic,0.3,0.7,What is the typical race distance for a Formula One Grand Prix?,0.4,1.0,1,0.9987593676119133,0.5340775
Semantic,0.5,0.5,What is the typical race distance for a Formula One Grand Prix?,0.4,1.0,1,1.0,0.5340775
Semantic,0.7,0.30000000000000004,What is the typical race distance for a Formula One Grand Prix?,0.4,1.0,1,1.0,0.44725186
Topic,0.3,0.7,What is the typical race distance for a Formula One Grand Prix?,0.2,1.0,1,0.9928607827953944,0.40477332
Topic,0.5,0.5,What is the typical race distance for a Formula One Grand Prix?,0.2,1.0,1,0.9665903703621661,0.3752491
Topic,0.7,0.30000000000000004,What is the typical race distance for a Formula One Grand Prix?,0.2,1.0,1,0.9750688975182235,0.36566544
SW_50,0.3,0.7,What is the exception to the standard race distance for the Monaco Grand Prix?,0.8,1.0,1,0.9982943494778931,0.67014855
SW_50,0.5,0.5,What is the exception to the standard race distance for the Monaco Grand Prix?,0.8,1.0,1,0.9956356733613628,0.67014855
SW_50,0.7,0.30000000000000004,What is the exception to the standard race distance for the Monaco Grand Prix?,0.6,1.0,1,0.9972947093384685,0.653761
SW_20,0.3,0.7,What is the exception to the standard race distance for the Monaco Grand Prix?,0.8,1.0,1,0.9993834210697787,0.673823
SW_20,0.5,0.5,What is the exception to the standard race distance for the Monaco Grand Prix?,0.8,1.0,1,0.9962955170233146,0.673823
SW_20,0.7,0.30000000000000004,What is the exception to the standard race distance for the Monaco Grand Prix?,0.6,1.0,1,0.9922491750486911,0.6657895
SW_0,0.3,0.7,What is the exception to the standard race distance for the Monaco Grand Prix?,0.2,1.0,1,0.9977359910683247,0.60404956
SW_0,0.5,0.5,What is the exception to the standard race distance for the Monaco Grand Prix?,0.2,1.0,1,0.9970231057773612,0.60404956
SW_0,0.7,0.30000000000000004,What is the exception to the standard race distance for the Monaco Grand Prix?,0.2,1.0,1,1.0,0.57286704
Semantic,0.3,0.7,What is the exception to the standard race distance for the Monaco Grand Prix?,0.8,1.0,1,1.0,0.7000476
Semantic,0.5,0.5,What is the exception to the standard race distance for the Monaco Grand Prix?,0.8,1.0,1,0.9978281626596966,0.7000476
Semantic,0.7,0.30000000000000004,What is the exception to the standard race distance for the Monaco Grand Prix?,0.6,1.0,1,0.9834769947341415,0.61990607
Topic,0.3,0.7,What is the exception to the standard race distance for the Monaco Grand Prix?,0.8,1.0,1,1.0,0.65124524
Topic,0.5,0.5,What is the exception to the standard race distance for the Monaco Grand Prix?,0.8,1.0,1,0.9977310364337642,0.65124524
Topic,0.7,0.30000000000000004,What is the exception to the standard race distance for the Monaco Grand Prix?,0.6,1.0,1,0.9982686374413093,0.5866452
SW_50,0.3,0.7,What happens when a driver is being lapped in Formula One?,0.4,1.0,1,0.9608719707581841,0.49040383
SW_50,0.5,0.5,What happens when a driver is being lapped in Formula One?,0.4,1.0,1,1.0,0.4710749
SW_50,0.7,0.30000000000000004,What happens when a driver is being lapped in Formula One?,0.4,1.0,1,0.9588631991250084,0.45266026
SW_20,0.3,0.7,What happens when a driver is being lapped in Formula One?,0.2,1.0,1,0.982572745071079,0.4205534
SW_20,0.5,0.5,What happens when a driver is being lapped in Formula One?,0.2,1.0,1,0.9961962210442881,0.3680333
SW_20,0.7,0.30000000000000004,What happens when a driver is being lapped in Formula One?,0.2,1.0,1,0.9494963879600449,0.38578817
SW_0,0.3,0.7,What happens when a driver is being lapped in Formula One?,0.2,1.0,1,0.9597869463505095,0.455571
SW_0,0.5,0.5,What happens when a driver is being lapped in Formula One?,0.2,1.0,1,1.0,0.4146749
SW_0,0.7,0.30000000000000004,What happens when a driver is being lapped in Formula One?,0.2,1.0,1,0.9876882189055445,0.395346
Semantic,0.3,0.7,What happens when a driver is being lapped in Formula One?,0.2,0.5,1,0.9023760210722721,0.48025638
Semantic,0.5,0.5,What happens when a driver is being lapped in Formula One?,0.2,0.5,1,0.9231681519203015,0.41289148
Semantic,0.7,0.30000000000000004,What happens when a driver is being lapped in Formula One?,0.2,0.5,1,0.9231681519203015,0.41289148
Topic,0.3,0.7,What happens when a driver is being lapped in Formula One?,0.2,0.3333333333333333,1,0.9109553657521919,0.488242
Topic,0.5,0.5,What happens when a driver is being lapped in Formula One?,0.2,0.5,1,0.9067274790147221,0.44005376
Topic,0.7,0.30000000000000004,What happens when a driver is being lapped in Formula One?,0.2,0.5,1,0.8939357659121687,0.44005376
SW_50,0.3,0.7,When was the last non-championship Formula One race held?,1.0,1.0,1,0.9573840280751849,0.66114455
SW_50,0.5,0.5,When was the last non-championship Formula One race held?,1.0,1.0,1,0.9529057821196985,0.6611445
SW_50,0.7,0.30000000000000004,When was the last non-championship Formula One race held?,1.0,1.0,1,0.956488842578269,0.66114455
SW_20,0.3,0.7,When was the last non-championship Formula One race held?,0.8,1.0,1,0.9611130284226036,0.64172924
SW_20,0.5,0.5,When was the last non-championship Formula One race held?,0.8,1.0,1,0.9543987550444026,0.64172924
SW_20,0.7,0.30000000000000004,When was the last non-championship Formula One race held?,0.8,1.0,1,0.9580090429267922,0.6417292
SW_0,0.3,0.7,When was the last non-championship Formula One race held?,0.6,1.0,1,0.9780712899437218,0.61554754
SW_0,0.5,0.5,When was the last non-championship Formula One race held?,0.6,1.0,1,0.976872808381364,0.61554754
SW_0,0.7,0.30000000000000004,When was the last non-championship Formula One race held?,0.6,1.0,1,0.9764955547312288,0.60006773
Semantic,0.3,0.7,When was the last non-championship Formula One race held?,0.6,1.0,1,0.971038206780095,0.69135106
Semantic,0.5,0.5,When was the last non-championship Formula One race held?,0.8,1.0,1,0.9624553922854618,0.68389285
Semantic,0.7,0.30000000000000004,When was the last non-championship Formula One race held?,0.6,1.0,1,0.9811316555149553,0.58309823
Topic,0.3,0.7,When was the last non-championship Formula One race held?,0.8,1.0,1,0.9469270322195602,0.6852352
Topic,0.5,0.5,When was the last non-championship Formula One race held?,0.8,1.0,1,0.9367789347662608,0.6598651
Topic,0.7,0.30000000000000004,When was the last non-championship Formula One race held?,0.8,1.0,1,0.9241442002680852,0.6598651
SW_50,0.3,0.7,Which driver is the only woman to win a Formula One race of any kind?,0.4,1.0,1,0.9988257690329525,0.5994891
SW_50,0.5,0.5,Which driver is the only woman to win a Formula One race of any kind?,0.4,1.0,1,0.9980967635805971,0.60555536
SW_50,0.7,0.30000000000000004,Which driver is the only woman to win a Formula One race of any kind?,0.4,1.0,1,1.0,0.6030566
SW_20,0.3,0.7,Which driver is the only woman to win a Formula One race of any kind?,0.2,1.0,1,0.9999807444396476,0.59176075
SW_20,0.5,0.5,Which driver is the only woman to win a Formula One race of any kind?,0.2,1.0,1,1.0,0.59176075
SW_20,0.7,0.30000000000000004,Which driver is the only woman to win a Formula One race of any kind?,0.2,1.0,1,1.0,0.54535806
SW_0,0.3,0.7,Which driver is the only woman to win a Formula One race of any kind?,0.2,1.0,1,0.9962141244343574,0.570158
SW_0,0.5,0.5,Which driver is the only woman to win a Formula One race of any kind?,0.2,1.0,1,0.9999656925802725,0.57015806
SW_0,0.7,0.30000000000000004,Which driver is the only woman to win a Formula One race of any kind?,0.2,1.0,1,0.9926649473539151,0.5208832
Semantic,0.3,0.7,Which driver is the only woman to win a Formula One race of any kind?,0.4,1.0,1,0.9975955281253557,0.6689745
Semantic,0.5,0.5,Which driver is the only woman to win a Formula One race of any kind?,0.4,1.0,1,0.9974188927756862,0.6580735
Semantic,0.7,0.30000000000000004,Which driver is the only woman to win a Formula One race of any kind?,0.4,1.0,1,0.9993542937233814,0.6277973
Topic,0.3,0.7,Which driver is the only woman to win a Formula One race of any kind?,0.4,1.0,1,0.9945661093288826,0.669206
Topic,0.5,0.5,Which driver is the only woman to win a Formula One race of any kind?,0.4,1.0,1,0.9974188927756862,0.6580735
Topic,0.7,0.30000000000000004,Which driver is the only woman to win a Formula One race of any kind?,0.4,1.0,1,0.9990747569631115,0.64839566
